!NAME: BENDER_MECHANICAL_ENTRANCE
!REGION: FULL
!OFFSET:        0.0000000000000000 (in meters)
!LENGTH:        1.1839000000000000 (canonical length in meters)
   0.000000      0.000000    -0.1933963E-09 0.4136134E-11-0.1851319E-08 400000
   0.000000      0.000000    -0.3381202E-10-0.1930343E-09-0.2609717E-12 310000
   0.000000      0.000000    -0.1503941E-11-0.2176871E-10 0.2653738E-10 220000
   0.000000      0.000000    -0.2625533E-10-0.1427763E-11 0.7221612E-12 130000
   0.000000      0.000000    -0.1230007E-11-0.6589761E-11 0.9424475E-11 040000
  0.1935551E-09  0.000000      0.000000      0.000000      0.000000     301000
  0.4364400E-10 0.5804640E-09  0.000000      0.000000      0.000000     211000
  0.3447607E-11 0.4361980E-10  0.000000      0.000000      0.000000     121000
  0.1370863E-12 0.1428368E-11  0.000000      0.000000      0.000000     031000
 -0.4716701E-11-0.3873038E-09  0.000000      0.000000      0.000000     300100
 -0.1715983E-11-0.2957281E-10  0.000000      0.000000      0.000000     210100
 -0.2610432E-10-0.1624492E-12  0.000000      0.000000      0.000000     120100
 -0.9791392E-12  0.000000      0.000000      0.000000      0.000000     030100
   0.000000      0.000000    -0.2131764E-11  0.000000    -0.8377132E-13 111100
   0.000000      0.000000     0.4766445E-13 0.5317125E-12 0.1374182E-11 021100
  0.5551753E-08 0.1476153E-06  0.000000      0.000000      0.000000     300001
  0.7703505E-09 0.1664003E-07  0.000000      0.000000      0.000000     210001
  0.5874476E-10 0.1090230E-08  0.000000      0.000000      0.000000     120001
  0.1412136E-11 0.3220627E-10  0.000000      0.000000      0.000000     030001
   0.000000      0.000000      0.000000      0.000000    -0.2168825E-12 201001
   0.000000      0.000000    -0.6972988E-12  0.000000      0.000000     111001
   0.000000      0.000000     0.2054503E-10-0.5574625E-12 0.4275396E-13 021001
  0.2790143E-12  0.000000      0.000000      0.000000      0.000000     012001
   0.000000      0.000000    -0.9326085E-12  0.000000    -0.7626653E-10 200200
   0.000000      0.000000     0.1310057E-09-0.1596270E-11-0.3048885E-12 110200
   0.000000      0.000000     0.3442188E-11-0.3929130E-10 0.1847809E-10 020200
  0.1598968E-11  0.000000      0.000000      0.000000      0.000000     101200
  0.1250255E-13 0.1598415E-11  0.000000      0.000000      0.000000     011200
   0.000000      0.000000    -0.1015265E-08-0.8311391E-11-0.2705370E-11 200101
   0.000000      0.000000    -0.1297128E-09 0.4068354E-09 0.1049061E-08 110101
   0.000000      0.000000    -0.5820204E-11 0.2217061E-10 0.3945541E-10 020101
 -0.6981934E-12  0.000000      0.000000      0.000000      0.000000     101101
  0.1372250E-10-0.6979524E-12  0.000000      0.000000      0.000000     011101
   0.000000      0.000000     0.7956183E-10 0.1084663E-10-0.3043321E-08 200002
   0.000000      0.000000     0.5252047E-08-0.4787913E-09-0.4105593E-09 110002
   0.000000      0.000000     0.2971233E-09 0.2604600E-08-0.3367105E-10 020002
  0.1598801E-09  0.000000      0.000000      0.000000      0.000000     101002
  0.8442945E-11 0.1598248E-09  0.000000      0.000000      0.000000     011002
  0.2633349E-10-0.1865811E-11  0.000000      0.000000      0.000000     100300
  0.9928037E-12  0.000000      0.000000      0.000000      0.000000     010300
   0.000000      0.000000    -0.3593015E-13  0.000000      0.000000     001300
 -0.2969278E-10 0.1221127E-08  0.000000      0.000000      0.000000     100201
 -0.1864346E-11 0.6657507E-10  0.000000      0.000000      0.000000     010201
   0.000000      0.000000     0.2060059E-10  0.000000    -0.3594883E-12 001201
  0.5263982E-08-0.1119012E-08  0.000000      0.000000      0.000000     100102
  0.1997297E-09-0.5855622E-10  0.000000      0.000000      0.000000     010102
   0.000000      0.000000    -0.1078709E-10  0.000000     0.1374000E-09 001102
 -0.1060560E-08 0.8147609E-07  0.000000      0.000000      0.000000     100003
 -0.1662413E-09 0.4451530E-08  0.000000      0.000000      0.000000     010003
   0.000000      0.000000     0.1375883E-08  0.000000    -0.7192205E-10 001003
   0.000000      0.000000     0.7346588E-12 0.1966982E-10 0.9509308E-11 000400
   0.000000      0.000000     0.2206093E-11-0.6177586E-10 0.1950957E-10 000301
   0.000000      0.000000     0.2916777E-09 0.7907473E-08 0.1391085E-10 000202
   0.000000      0.000000     0.6701064E-10-0.9622231E-08 0.1948111E-08 000103
   0.000000      0.000000     0.1956574E-07 0.5270462E-06 0.2026437E-10 000004
 -0.2140561E-09-0.5692332E-08  0.000000      0.000000      0.000000     500000
 -0.4185877E-10-0.1069671E-08  0.000000      0.000000      0.000000     410000
 -0.3563055E-11-0.8819158E-10  0.000000      0.000000      0.000000     320000
 -0.1354283E-12-0.3899605E-11  0.000000      0.000000      0.000000     230000
   0.000000    -0.1045215E-12  0.000000      0.000000      0.000000     140000
   0.000000      0.000000     0.2553673E-13  0.000000      0.000000     311000
   0.000000      0.000000      0.000000      0.000000    -0.2176121E-13 221000
 -0.1520500E-13  0.000000      0.000000      0.000000      0.000000     212000
   0.000000      0.000000     0.9211509E-11 0.1509133E-12 0.4353388E-12 400100
   0.000000      0.000000     0.1107472E-11-0.7371592E-11 0.6249995E-13 310100
   0.000000      0.000000      0.000000    -0.8317262E-12  0.000000     220100
   0.000000      0.000000      0.000000      0.000000     0.1046924E-12 130100
   0.000000      0.000000     0.3383799E-11-0.2382023E-12 0.3687644E-10 400001
   0.000000      0.000000     0.7236007E-12 0.7702407E-11-0.1272802E-13 310001
   0.000000      0.000000     0.4619851E-13 0.8697079E-12-0.5304389E-12 220001
   0.000000      0.000000     0.2632381E-12  0.000000    -0.4182993E-13 130001
   0.000000      0.000000     0.1229921E-13  0.000000      0.000000     040001
 -0.3866781E-11  0.000000      0.000000      0.000000      0.000000     301001
 -0.8720184E-12-0.1159633E-10  0.000000      0.000000      0.000000     211001
 -0.6890323E-13-0.8714693E-12  0.000000      0.000000      0.000000     121001
 -0.8326113E-12-0.2215177E-10  0.000000      0.000000      0.000000     300200
 -0.1153993E-12-0.2495952E-11  0.000000      0.000000      0.000000     210200
   0.000000    -0.1026121E-12  0.000000      0.000000      0.000000     120200
   0.000000      0.000000      0.000000      0.000000    -0.1313945E-13 021200
  0.7230373E-12 0.2514643E-10  0.000000      0.000000      0.000000     300101
  0.1251059E-12 0.2630531E-11  0.000000      0.000000      0.000000     210101
  0.2674153E-12 0.1067874E-12  0.000000      0.000000      0.000000     120101
   0.000000      0.000000     0.4253253E-13  0.000000      0.000000     111101
   0.000000      0.000000      0.000000      0.000000    -0.2744908E-13 021101
 -0.8327633E-10-0.2213720E-08  0.000000      0.000000      0.000000     300002
 -0.1155811E-10-0.2495710E-09  0.000000      0.000000      0.000000     210002
 -0.8475085E-12-0.1635855E-10  0.000000      0.000000      0.000000     120002
 -0.1863231E-13-0.4496137E-12  0.000000      0.000000      0.000000     030002
   0.000000      0.000000    -0.2057572E-12  0.000000      0.000000     021002
   0.000000      0.000000     0.1117165E-12  0.000000      0.000000     200300
   0.000000      0.000000      0.000000      0.000000    -0.1050105E-12 110300
   0.000000      0.000000    -0.8639179E-13  0.000000     0.1521649E-11 200201
   0.000000      0.000000    -0.1318638E-11 0.1169931E-12 0.1844021E-12 110201
   0.000000      0.000000    -0.3494852E-13 0.3958287E-12 0.1064797E-13 020201
 -0.3196911E-13  0.000000      0.000000      0.000000      0.000000     101201
   0.000000      0.000000     0.1522769E-10 0.2089733E-12-0.4768758E-12 200102
   0.000000      0.000000     0.2427804E-11-0.6140777E-11-0.1057522E-10 110102
   0.000000      0.000000     0.1107016E-12-0.2997191E-12-0.3995469E-12 020102
  0.2512588E-13  0.000000      0.000000      0.000000      0.000000     101102
 -0.1365294E-12  0.000000      0.000000      0.000000      0.000000     011102
   0.000000      0.000000    -0.2651749E-11-0.2713154E-12 0.4055563E-10 200003
   0.000000      0.000000    -0.5288486E-10 0.8511818E-11 0.6850945E-11 110003
   0.000000      0.000000    -0.2998191E-11-0.2597730E-10 0.5187631E-12 020003
 -0.2134265E-11  0.000000      0.000000      0.000000      0.000000     101003
 -0.8883599E-13-0.2133527E-11  0.000000      0.000000      0.000000     011003
 -0.2665062E-12 0.1465210E-12  0.000000      0.000000      0.000000     100301
 -0.1026279E-13  0.000000      0.000000      0.000000      0.000000     010301
   0.000000      0.000000      0.000000      0.000000    -0.1374943E-13 001301
  0.6201127E-12-0.1838755E-10  0.000000      0.000000      0.000000     100202
  0.4118527E-13-0.9005047E-12  0.000000      0.000000      0.000000     010202
   0.000000      0.000000    -0.2068536E-12  0.000000     0.1978352E-13 001202
 -0.5289279E-10 0.2239288E-10  0.000000      0.000000      0.000000     100103
 -0.2021260E-11 0.1173903E-11  0.000000      0.000000      0.000000     010103
   0.000000      0.000000     0.2160254E-12  0.000000    -0.1381536E-11 001103
  0.1674221E-10-0.1020528E-08  0.000000      0.000000      0.000000     100004
  0.2344649E-11-0.5241325E-10  0.000000      0.000000      0.000000     010004
   0.000000      0.000000    -0.1380597E-10  0.000000     0.1080311E-11 001004
   0.000000      0.000000      0.000000    -0.2004739E-12  0.000000     000401
   0.000000      0.000000    -0.1020284E-13 0.1444560E-11-0.1920948E-12 000302
   0.000000      0.000000    -0.2895010E-11-0.8004677E-10-0.5058162E-13 000203
   0.000000      0.000000    -0.8111615E-13 0.1378122E-09-0.1939913E-10 000104
   0.000000      0.000000    -0.1953705E-09-0.5295696E-08 0.1778250E-11 000005
   0.000000      0.000000    -0.1485287E-12  0.000000    -0.9521834E-12 600000
   0.000000      0.000000    -0.4116990E-13-0.1497867E-12  0.000000     510000
   0.000000      0.000000      0.000000      0.000000     0.2253379E-13 420000
  0.1491122E-12  0.000000      0.000000      0.000000      0.000000     501000
  0.5604530E-13 0.7452896E-12  0.000000      0.000000      0.000000     411000
   0.000000     0.1120425E-12  0.000000      0.000000      0.000000     321000
 -0.1849395E-13-0.5967705E-12  0.000000      0.000000      0.000000     500100
  0.4275979E-11 0.1136544E-09  0.000000      0.000000      0.000000     500001
  0.8362489E-12 0.2135917E-10  0.000000      0.000000      0.000000     410001
  0.7119759E-13 0.1761203E-11  0.000000      0.000000      0.000000     320001
   0.000000      0.000000      0.000000      0.000000    -0.1381171E-13 400200
   0.000000      0.000000    -0.1832361E-12  0.000000      0.000000     400101
   0.000000      0.000000    -0.2199423E-13 0.1474681E-12  0.000000     310101
   0.000000      0.000000    -0.4363557E-13  0.000000    -0.5509078E-12 400002
   0.000000      0.000000    -0.1159188E-13-0.1728645E-12  0.000000     310002
  0.5798835E-13  0.000000      0.000000      0.000000      0.000000     301002
  0.1307951E-13 0.1739048E-12  0.000000      0.000000      0.000000     211002
  0.1666073E-13 0.4437813E-12  0.000000      0.000000      0.000000     300201
 -0.2026841E-13-0.6379961E-12  0.000000      0.000000      0.000000     300102
  0.1111366E-11 0.2953559E-10  0.000000      0.000000      0.000000     300003
  0.1542994E-12 0.3330360E-11  0.000000      0.000000      0.000000     210003
  0.1109151E-13 0.2183928E-12  0.000000      0.000000      0.000000     120003
   0.000000      0.000000      0.000000      0.000000    -0.2283596E-13 200202
   0.000000      0.000000     0.1347121E-13  0.000000      0.000000     110202
   0.000000      0.000000    -0.2033336E-12  0.000000     0.1324572E-13 200103
   0.000000      0.000000    -0.3565855E-13  0.000000     0.1073303E-12 110103
   0.000000      0.000000     0.5301555E-13  0.000000    -0.5071693E-12 200004
   0.000000      0.000000     0.5343257E-12-0.1330632E-12-0.9611017E-13 110004
   0.000000      0.000000     0.3036754E-13 0.2590389E-12  0.000000     020004
  0.2673272E-13  0.000000      0.000000      0.000000      0.000000     101004
   0.000000     0.2469351E-12  0.000000      0.000000      0.000000     100203
  0.5324242E-12-0.3736612E-12  0.000000      0.000000      0.000000     100104
  0.2054774E-13  0.000000      0.000000      0.000000      0.000000     010104
   0.000000      0.000000      0.000000      0.000000     0.1394744E-13 001104
 -0.2291982E-12 0.1228173E-10  0.000000      0.000000      0.000000     100005
 -0.3033067E-13 0.6045379E-12  0.000000      0.000000      0.000000     010005
   0.000000      0.000000     0.1387206E-12  0.000000    -0.1443377E-13 001005
   0.000000      0.000000     0.2874760E-13 0.8156313E-12  0.000000     000204
   0.000000      0.000000      0.000000    -0.1798177E-11 0.1932323E-12 000105
   0.000000      0.000000     0.1951041E-11 0.5328216E-10-0.3740993E-13 000006
 ------------------------------------------------------------------------------
!NAME: BENDER_MECHANICAL_EXIT
!REGION: FULL
!OFFSET:        2.1358432613334228 (in meters)
!LENGTH:        0.2005999999999999 (canonical length in meters)
   1.000000      0.000000      0.000000      0.000000      0.000000     100000
  0.2006000E-01  1.000000      0.000000      0.000000      0.000000     010000
   0.000000      0.000000      1.000000      0.000000      0.000000     001000
   0.000000      0.000000     0.2006000E-01  1.000000      0.000000     000100
   0.000000      0.000000      0.000000      0.000000      1.000000     000010
   0.000000      0.000000      0.000000      0.000000    -0.1003000E-04 020000
   0.000000      0.000000      0.000000      0.000000    -0.1003000E-04 000200
   0.000000      0.000000      0.000000      0.000000     0.2507500E-11 040000
   0.000000      0.000000      0.000000      0.000000     0.5015000E-11 020200
   0.000000      0.000000      0.000000      0.000000     0.2507500E-11 000400
 ------------------------------------------------------------------------------
!NAME: Q1_MECHANICAL_ENTRANCE
!REGION: FULL
!OFFSET:        2.3364432613334229 (in meters)
!LENGTH:        0.5838999999999999 (canonical length in meters)
   1.000000      0.000000      0.000000      0.000000      0.000000     100000
  0.5839000E-01  1.000000      0.000000      0.000000      0.000000     010000
   0.000000      0.000000      1.000000      0.000000      0.000000     001000
   0.000000      0.000000     0.5839000E-01  1.000000      0.000000     000100
   0.000000      0.000000      0.000000      0.000000      1.000000     000010
   0.000000      0.000000      0.000000      0.000000    -0.2919500E-04 020000
   0.000000      0.000000      0.000000      0.000000    -0.2919500E-04 000200
   0.000000      0.000000      0.000000      0.000000     0.7298750E-11 040000
   0.000000      0.000000      0.000000      0.000000     0.1459750E-10 020200
   0.000000      0.000000      0.000000      0.000000     0.7298750E-11 000400
 ------------------------------------------------------------------------------
!NAME: Q1_MAGNETIC_ENTRANCE
!REGION: FULL
!OFFSET:        2.9203432613334228 (in meters)
!LENGTH:        0.2805000000000000 (canonical length in meters)
   1.000000      0.000000      0.000000      0.000000      0.000000     100000
  0.2805000E-01  1.000000      0.000000      0.000000      0.000000     010000
   0.000000      0.000000      1.000000      0.000000      0.000000     001000
   0.000000      0.000000     0.2805000E-01  1.000000      0.000000     000100
   0.000000      0.000000      0.000000      0.000000      1.000000     000010
   0.000000      0.000000      0.000000      0.000000    -0.1402500E-04 020000
   0.000000      0.000000      0.000000      0.000000    -0.1402500E-04 000200
   0.000000      0.000000      0.000000      0.000000     0.3506250E-11 040000
   0.000000      0.000000      0.000000      0.000000     0.7012500E-11 020200
   0.000000      0.000000      0.000000      0.000000     0.3506250E-11 000400
 ------------------------------------------------------------------------------
!NAME: Q1_MID
!REGION: FRONT
!OFFSET:        3.2008432613334228 (in meters)
!LENGTH:        0.9395000000000000 (canonical length in meters)
  0.8994969     -2.010357      0.000000      0.000000      0.000000     100000
  0.9137238E-01 0.9075172      0.000000      0.000000      0.000000     010000
   0.000000      0.000000      1.104427      2.163274      0.000000     001000
   0.000000      0.000000     0.9654856E-01  1.094560      0.000000     000100
   0.000000      0.000000      0.000000      0.000000      1.000000     000010
   0.000000      0.000000      0.000000      0.000000    -0.6550584E-04 200000
   0.000000      0.000000      0.000000      0.000000     0.9627834E-04 110000
   0.000000      0.000000      0.000000      0.000000    -0.4447388E-04 020000
   0.000000      0.000000      0.000000      0.000000    -0.7188066E-04 002000
   0.000000      0.000000      0.000000      0.000000    -0.1089253E-03 001100
  0.9857292E-03 0.1935699E-01  0.000000      0.000000      0.000000     100001
  0.2566958E-04 0.9144254E-03  0.000000      0.000000      0.000000     010001
   0.000000      0.000000    -0.1064201E-02-0.2241554E-01  0.000000     001001
   0.000000      0.000000      0.000000      0.000000    -0.4965200E-04 000200
   0.000000      0.000000    -0.2608831E-04-0.9559652E-03  0.000000     000101
  0.1688555E-05-0.6087972E-05  0.000000      0.000000      0.000000     300000
 -0.3137548E-06 0.4747852E-06  0.000000      0.000000      0.000000     210000
 -0.1294898E-06-0.2388235E-05  0.000000      0.000000      0.000000     120000
 -0.3884759E-08-0.1266983E-06  0.000000      0.000000      0.000000     030000
   0.000000      0.000000    -0.5533765E-05-0.1799415E-05  0.000000     201000
   0.000000      0.000000    -0.1203247E-05-0.1612677E-04  0.000000     111000
   0.000000      0.000000     0.5120678E-07 0.9317597E-06  0.000000     021000
  0.5350410E-05-0.1093021E-04  0.000000      0.000000      0.000000     102000
 -0.4366757E-06-0.2931145E-05  0.000000      0.000000      0.000000     012000
   0.000000      0.000000    -0.1796533E-05 0.3015910E-05  0.000000     003000
   0.000000      0.000000     0.6090050E-06 0.8349600E-05  0.000000     200100
   0.000000      0.000000    -0.1067910E-06-0.2078402E-05  0.000000     110100
   0.000000      0.000000    -0.1572472E-08-0.5224142E-07  0.000000     020100
  0.8711281E-06 0.5435745E-05  0.000000      0.000000      0.000000     101100
  0.1066106E-06 0.2067402E-05  0.000000      0.000000      0.000000     011100
   0.000000      0.000000     0.7754949E-06 0.1400729E-04  0.000000     002100
   0.000000      0.000000      0.000000      0.000000     0.1279628E-05 200001
   0.000000      0.000000      0.000000      0.000000    -0.9025708E-06 110001
   0.000000      0.000000      0.000000      0.000000    -0.2414918E-07 020001
   0.000000      0.000000      0.000000      0.000000     0.1470910E-05 002001
 -0.5579566E-07-0.1161834E-05  0.000000      0.000000      0.000000     100200
  0.1427447E-08 0.4517754E-07  0.000000      0.000000      0.000000     010200
   0.000000      0.000000     0.1663735E-06 0.3997749E-05  0.000000     001200
   0.000000      0.000000      0.000000      0.000000     0.1155579E-05 001101
 -0.9665834E-05-0.1861930E-03  0.000000      0.000000      0.000000     100002
 -0.2556201E-06-0.9040150E-05  0.000000      0.000000      0.000000     010002
   0.000000      0.000000     0.1084296E-04 0.2320756E-03  0.000000     001002
   0.000000      0.000000     0.4438856E-08 0.1598931E-06  0.000000     000300
   0.000000      0.000000      0.000000      0.000000     0.2766678E-07 000201
   0.000000      0.000000     0.2619003E-06 0.9663203E-05  0.000000     000102
   0.000000      0.000000      0.000000      0.000000     0.2328812E-09 400000
   0.000000      0.000000      0.000000      0.000000    -0.1998833E-08 310000
   0.000000      0.000000      0.000000      0.000000     0.2266746E-09 220000
   0.000000      0.000000      0.000000      0.000000     0.7363117E-10 130000
   0.000000      0.000000      0.000000      0.000000     0.1423103E-10 040000
   0.000000      0.000000      0.000000      0.000000     0.2409055E-08 202000
   0.000000      0.000000      0.000000      0.000000    -0.4463598E-08 112000
   0.000000      0.000000      0.000000      0.000000     0.3922732E-09 022000
   0.000000      0.000000      0.000000      0.000000     0.3912528E-09 004000
   0.000000      0.000000      0.000000      0.000000     0.5804369E-08 201100
   0.000000      0.000000      0.000000      0.000000     0.5301660E-09 111100
   0.000000      0.000000      0.000000      0.000000    -0.1030633E-09 021100
   0.000000      0.000000      0.000000      0.000000     0.9680900E-09 003100
 -0.1436452E-07 0.1568968E-06  0.000000      0.000000      0.000000     300001
  0.1272291E-08-0.5428285E-07  0.000000      0.000000      0.000000     210001
  0.1129050E-08 0.1707071E-07  0.000000      0.000000      0.000000     120001
  0.3625067E-10 0.1116284E-08  0.000000      0.000000      0.000000     030001
   0.000000      0.000000     0.5412434E-07-0.7237352E-08  0.000000     201001
   0.000000      0.000000     0.1357750E-07 0.2083381E-06  0.000000     111001
   0.000000      0.000000    -0.4900685E-09-0.8246912E-08  0.000000     021001
 -0.5037671E-07 0.2666535E-06  0.000000      0.000000      0.000000     102001
  0.3534628E-08 0.4168021E-08  0.000000      0.000000      0.000000     012001
   0.000000      0.000000     0.1616635E-07-0.1173008E-06  0.000000     003001
   0.000000      0.000000      0.000000      0.000000    -0.6634332E-09 200200
   0.000000      0.000000      0.000000      0.000000     0.1146077E-09 110200
   0.000000      0.000000      0.000000      0.000000     0.2373215E-10 020200
   0.000000      0.000000      0.000000      0.000000    -0.9273508E-09 002200
   0.000000      0.000000    -0.6976868E-08-0.1122366E-06  0.000000     200101
   0.000000      0.000000     0.1064680E-08 0.2058754E-07  0.000000     110101
   0.000000      0.000000     0.1637365E-10 0.5521016E-09  0.000000     020101
 -0.6935450E-08 0.5504056E-08  0.000000      0.000000      0.000000     101101
 -0.1060854E-08-0.2035005E-07  0.000000      0.000000      0.000000     011101
   0.000000      0.000000    -0.1054716E-07-0.2383273E-06  0.000000     002101
   0.000000      0.000000      0.000000      0.000000    -0.1874384E-07 200002
   0.000000      0.000000      0.000000      0.000000     0.8438353E-08 110002
   0.000000      0.000000      0.000000      0.000000     0.2329595E-09 020002
   0.000000      0.000000      0.000000      0.000000    -0.2257039E-07 002002
   0.000000      0.000000      0.000000      0.000000    -0.1222282E-09 001300
  0.5817674E-09 0.1284282E-07  0.000000      0.000000      0.000000     100201
 -0.1347269E-10-0.4107473E-09  0.000000      0.000000      0.000000     010201
   0.000000      0.000000    -0.1867734E-08-0.4935581E-07  0.000000     001201
   0.000000      0.000000      0.000000      0.000000    -0.1223486E-07 001102
  0.9475931E-07 0.1789045E-05  0.000000      0.000000      0.000000     100003
  0.2545350E-08 0.8935977E-07  0.000000      0.000000      0.000000     010003
   0.000000      0.000000    -0.1104553E-06-0.2400884E-05  0.000000     001003
   0.000000      0.000000      0.000000      0.000000     0.8467580E-11 000400
   0.000000      0.000000    -0.4733760E-10-0.1780849E-08  0.000000     000301
   0.000000      0.000000      0.000000      0.000000    -0.2857221E-09 000202
   0.000000      0.000000    -0.2629072E-08-0.9766639E-07  0.000000     000103
 -0.1009060E-10-0.2938244E-09  0.000000      0.000000      0.000000     500000
 -0.3710241E-11-0.3871470E-10  0.000000      0.000000      0.000000     410000
 -0.4130943E-13-0.1160578E-11  0.000000      0.000000      0.000000     320000
 -0.7214618E-13 0.5198232E-11  0.000000      0.000000      0.000000     230000
   0.000000     0.3102215E-12  0.000000      0.000000      0.000000     140000
   0.000000      0.000000    -0.9524665E-10-0.1320890E-08  0.000000     401000
   0.000000      0.000000    -0.4230986E-11-0.1333176E-09  0.000000     311000
